,recipe_name,description,rating,num_ratings,author
0,Keto Bacon and Eggs Plate - Recipe - Diet Doctor,Go ahead and enjoy this keto breakfast classic for lunch. Or dinner. We've added nuts and bell pepper for a nice crunch. Why complicate things?,4.67,15,Anne Aobadia
0,Low-Carb Nougat Treats - Irresistible Recipe - Diet Doctor,"Oh, my. These low-carb bits of deliciousness are pure perfection. Serve with coffee, or as a dessert, when you want to see nothing but smiling faces.",4.86,7,Anne Aobadia
0,Keto Cheesy Reuben Skillet - Recipe - Diet Doctor,"This keto one-skillet wonder is inspired by the classic Reuben sandwich. So get ready for an easy, cheesy, tangy adventure, complete with well-spiced corned beef. All of the flavor and very few of the carbs.",4.32,41,Anne Aobadia
0,Keto Fried Chicken with Broccoli - Recipe - Diet Doctor,"Say yes to ""chicken tonight"" with this tasty one-skillet wonder. In just 20 minutes, your easy keto meal is served. Buttery chicken and broccoli—all of the flavor, but none of the fuss.",4.81,16,Anne Aobadia
0,Keto Prosciutto and Blue Cheese Plate - Recipe - Diet Doctor,Real food on a plate. Ham. Cheese. Endive and nuts for crunch. Because a keto dinner doesn't have to be complicated.,3.88,8,Anne Aobadia
0,Zucchini Roll-Ups with Chorizo - Recipe - Diet Doctor,"Roll out just the right amount of spice with this flavorful standby. Zucchini and mushrooms lead the way, but the touch of chorizo leads the taste buds. A cheesy, keto favorite that can stand alone on your plate or delight as a side.",5,3,Anne Aobadia
0,Keto Fried Chicken with Cabbage - Recipe - Diet Doctor,"Another one-skillet wonder. It's keto; it's quick; it's easy and affordable, too. All you need is three ingredients, one pan, and 20 minutes. Then (chicken) dinner is served.",4.8,15,Anne Aobadia
0,"Kristie Sullivan's Low-Carb ""Gumbalaya"" - Recipe - Diet Doctor","Gumbalaya is not really a thing. Until now. There’s gumbo and there’s jambalaya, but Kristie has taken the best bits from both and it’s delicious! Gumbalaya is very hearty with a thick broth, chicken, kielbasa and shrimp.",5,19,"Kristie Sullivan, PhD"
0,Low-Carb Poultry Seasoning — Recipe — Diet Doctor,"Almost Scarborough Fair. ""Parsley, sage, rosemary and thyme."" But sub out the parsley—instead, add marjoram and nutmeg for the perfect poultry blend. Make your keto favorites taste like autumn.",5,1,Anne Aobadia
0,Low-Carb Cheeseburger Casserole - Recipe - Diet Doctor,"Ground beef and cheese. Onions, pickles and tomatoes. Even mustard. It's a deconstructed cheeseburger... reassembled into a yummy low-carb casserole. Who knew cauliflower could serve as the bun?",4.88,8,Anne Aobadia
0,Low-Carb Pecan Chocolate Thins - Vegan Recipe - Diet Doctor,Chocolate. Pecans. Licorice. Three layers of yum in one thin treat that you can make in just a few minutes. Is it candy? Yes. Is it low carb? Absolutely. A delicious contradiction!,5,2,Anne Aobadia
0,Low-Carb Molten Chocolate Lava Cake - Recipe - Diet Doctor,"Dessert has never been more decadent. Imagine warm, melting, buttery chocolate headed your way. Now, make it happen with this simple low-carb take on a lava cake.",4.88,17,Anne Aobadia
0,Keto Turkey Plate with Avocado and Cheese - Recipe - Diet Doctor,Real food on a plate. Turkey. Avocado. Lettuce. Cream cheese and olive oil. Because a keto meal can be this simple.,4.63,46,Anne Aobadia
0,Keto Ground Beef and Green Beans - Recipe - Diet Doctor,"A one skillet wonder: real food, affordable ingredients, simple prep, tasty dinner, and easy cleanup. It's keto fast food, made right in your kitchen. Bring it on!",4.9,10,Anne Aobadia
0,Keto Fried Halloumi Cheese with Mushrooms - Recipe - Diet Doctor,"Four ingredients, some seasoning and 15 minutes is all it takes to make a tasty, filling and vegetarian keto meal.",4.54,13,Anne Aobadia
0,Keto Chicken Caprese Casserole - Recipe - Diet Doctor,"Soft mozzarella, ripe tomatoes, and fresh basil—yes please!  Add chicken and crème fraîche and you'll have a warm and delicious keto casserole in no-time. Easy, cheesy satisfaction!",4.29,28,Anne Aobadia
0,Keto Mediterranean Flatbread - Recipe - Diet Doctor,"A sturdy and versatile keto flatbread. Using olive oil gives this flatbread a taste that resembles pita bread, and the rosemary and cracked black pepper give it a distinct Mediterranean flavor.",4.94,17,"Kristie Sullivan, PhD"
0,Quick & Easy Keto Zucchini Crab Melts - Recipe - Diet Doctor,"It's a cheesy, gooey crab melt, ketofyed! Whip up this easy keto crab melt on top of zucchini for a satisfying lunch or a light dinner. Great for meal prep, so go ahead and make a double batch.",4.56,9,Anne Aobadia
0,Keto Roast Beef and Cheddar Plate - Recipe - Diet Doctor,"Real food on a plate. Roast beef, cheese, and avocado. Crunchy radishes and scallions. Because a keto dinner doesn't have to be complicated.",4.65,26,Anne Aobadia
0,Keto Bacon Burger Casserole - Recipe - Diet Doctor,"A cheeseburger in keto paradise? Sure. Put your ""two all beef patties, special sauce, tomatoes, cheese, pickles..."" AND bacon into a keto casserole. Then dig in and enjoy!",4.58,84,Anne Aobadia
0,Keto Blue Cheese Casserole - Recipe - Diet Doctor,"In this next-generation dish, green beans, ground beef and blue cheese come together to create keto comfort food at its best! Warm, creamy, and richly flavored.",4.8,15,Anne Aobadia
0,Low-Carb Eggplant Roll-Ups - Vegetarian Recipe - Diet Doctor,Roll up eggplant and you'll roll out a tasty low-carb dinner. They're vegetarian. They're super cheesy. That's how they roll. So get rolling.,5,4,Anne Aobadia
0,Keto Pork and Green Pepper Stir-Fry - Recipe - Diet Doctor,Real food on a plate. Pork. Peppers. Scallions and almonds. Creamy butter. Because a keto dinner doesn't have to be complicated.,4.74,27,Anne Aobadia
0,Keto Shrimp and Artichoke Plate - Recipe - Diet Doctor,"Real food on a plate. Shrimp. Eggs. Spinach, artichokes, and sun-dried tomatoes. Mayo. Because a keto dinner doesn't have to be complicated.",4.4,5,Anne Aobadia
0,Keto Cheesesteak Casserole - Recipe - Diet Doctor,"Philly cheesesteak, here we come! But with an upgrade — no Cheez Whiz or bun to drag you down. You'll love this combo of ribeye, Provolone cheese, peppers and onions, served up as a keto casserole. Love at first bite.",4.94,16,Anne Aobadia
0,Keto Tex-Mex Burger Plate - Recipe - Diet Doctor,Real food on a plate. A Tex-Mex burger. Cheese. Lettuce. Avocado. Because a keto dinner doesn't have to be complicated to taste great.,4.68,25,Anne Aobadia
0,Low-Carb Steak and Broccoli Stir-Fry - Recipe - Diet Doctor,Super simple real food on a plate. Steak. Broccoli. Onions and pumpkin seeds. Creamy butter. A quick keto dinner for those hectic weeknights.,4.75,8,Anne Aobadia
0,Keto Tuna Casserole - Easy Recipe - Diet Doctor,"Just like mom used to make—but with a keto upgrade! Ditch the noodles in favor of celery, onions, and peppers, and indulge in a  keto meal that's ready in 30 minutes. It's a whole new, delicious thing.",4.84,38,Anne Aobadia
0,Keto Fajita Chicken Casserole - Recipe - Diet Doctor,"Onions and peppers, chicken and cheese. All mixed together with an easy homemade Tex-Mex seasoning. Our quick and easy keto fajita casserole is a no-brainer for busy weeknights. You'll definitely be hearing the words, ""more please!""",4.86,37,Anne Aobadia
0,Low-Carb Chocolate Mousse - Recipe - Diet Doctor,"Mmmm... Mmmm... Mmmm... Chocolate, heavy cream, and egg yolk. This creamy mousse satisfies with taste and real food credentials. It's an old French delicacy and a modern low-carb treat.",4.5,18,Anne Aobadia
0,Low-Carb Stuffed Zucchini Boats - Vegetarian Recipe - Diet Doctor,"Yowsa. Cheesy, mushroomy heaven. With the deep, delicious flavor of oil-packed sun-dried tomatoes layered in for even more satisfaction. If you are looking for a low-carb vegetarian dreamboat, hooboy, have we got your number. Swipe right.",3.88,8,Anne Aobadia
0,Keto Tex-Mex Stuffed Zucchini Boats - Recipe - Diet Doctor,"Zucchini takes on the taco and delivers keto tastiness instead of crunch. This boat delivers more veggie goodness than the original, but with all of your fave Tex-Mex cargo. Anchors aweigh!",4.75,12,Anne Aobadia
0,Keto Chicken and Cabbage Plate - Recipe - Diet Doctor,Real food on a plate. Chicken. Cabbage. Onion and mayo. Minimal cooking. Because a keto dinner doesn't have to be complicated.,4.4,15,Anne Aobadia
0,Keto Coleslaw — Simple Side Dish Recipe — Diet Doctor,Coleslaw—the ultimate keto side dish. Goes with everything. Easy on the wallet. Comfortable and unpretentious. It's like those favorite jeans you pull on a couple of times a week.,5,5,Anne Aobadia
0,Keto Chicken and Green Beans Plate - Recipe - Diet Doctor,Real food on a plate. Chicken. Green beans. Creamy butter. Because a keto dinner doesn't have to be complicated.,4.15,13,Anne Aobadia
0,Keto Chicken and Feta Cheese Plate - Recipe - Diet Doctor,"Real food on a plate. Chicken. Feta cheese. Lettuce, tomatoes, and olives. Because a keto dinner doesn't have to be complicated.",4.82,11,Anne Aobadia
0,Keto Salami and Brie Cheese Plate - Recipe - Diet Doctor,"Real food on a plate. Salami. Brie cheese. Lettuce, avocado, and macadamia nuts. Because a keto dinner doesn't have to be complicated.",4.5,10,Anne Aobadia
0,Keto Chicken Club Casserole - Recipe - Diet Doctor,"Love a classic club sandwich? Then you'll love this combo of chicken, cheese, and mayo, served up in a quick and creamy keto casserole. So darn tasty, you won't even miss the bread.",4.61,23,Anne Aobadia
0,Keto Salmon and Spinach Plate - Recipe - Diet Doctor,Real food on a plate. Salmon. Spinach and peppers. Creamy butter. Because a keto dinner doesn't have to be complicated.,4.67,6,Anne Aobadia
0,Sun-Dried Tomatoes in Olive Oil — Vegan Recipe — Diet Doctor,"Marinate your way to extra flavor with this simple combination. Sun-dried tomatoes, suspended in olive oil, with just a dash of vinegar, thyme, and garlic. Delicious on a salad. Delicious on low-carb pizza. Delicious almost anywhere on your plate!",5,1,Anne Aobadia
0,Keto Ground Beef Plate with Cheese - Recipe - Diet Doctor,"Real food on a plate. Ground beef. Shredded cheddar. Greens, cucumbers, and peppers. Because a keto dinner doesn't have to be complicated.",4.9,10,Anne Aobadia
0,Keto Burger and Cabbage Plate - Recipe - Diet Doctor,Real food on a plate. A burger. Cabbage. Pickles and radishes. Mayo and mustard. Because a keto dinner doesn't have to be complicated.,4.17,6,Anne Aobadia
0,Keto Halloumi Cheese and Avocado Plate - Recipe - Diet Doctor,Real food on a plate. Fried halloumi. Avocado. Cucumber and pistachios. Sour cream and lemon. Because a keto dinner doesn't have to be complicated.,4,5,Anne Aobadia
0,Keto Tuna Plate with Eggs and Spinach - Recipe - Diet Doctor,Real food on a plate. Tuna. Eggs. Spinach and avocado. Mayo and lemon. Because a keto dinner doesn't have to be complicated.,4.77,22,Anne Aobadia
0,Keto Mexican Chili and Tortillas - Recipe - Diet Doctor,"Chili never tasted better than when prepared – keto-style – in your slow cooker. Plenty of time for those Mexican spices to work their magic. Paired with a homemade low-carb tortilla and creamy toppings, this spicy dish delivers a satisfying meal!",5,7,Anne Aobadia
0,Keto Cilantro Butter — Easy-To-Make Recipe — Diet Doctor,"Cilantro must be one of the most controversial ingredients there is. But if you are a huge fan of this great herb, as we are, you'll love this easy recipe. The flavorful butter enhances the flavor of especially Asian or Mexican dishes.",5,2,Anne Aobadia
0,Italian Plate with Prosciutto - Recipe - Diet Doctor,Real food on a plate. Prosciutto. Mozzarella. Tomatoes and olives. Because a keto dinner doesn't have to be complicated.,4,18,Anne Aobadia
0,Low-Carb Curry Chicken Zucchini Boats - Recipe - Diet Doctor,"A creamy curried chicken cargo makes this zucchini boat go the distance. Plus, mild cheeses batten down the hatches and keep everything together. Your crew will clear the decks... well, their plates.",5,6,Anne Aobadia
0,Keto Smoked Salmon Plate - Recipe - Diet Doctor,Real food on a plate. Salmon. Spinach. Mayo and lime. Because a keto dinner doesn't have to be complicated.,4.29,7,Anne Aobadia
0,Keto Anchovy Butter — Quick Recipe — Diet Doctor,Do you love butter but don't fancy anchovies? Give this tasty anchovy butter a chance and we promise that you will be pleasantly surprised. The butter has a round saltiness without an intrusive fish flavor and pairs perfectly with grilled meat and vegetables. Trust us!,5,2,Anne Aobadia
0,Keto French Croque Madame - Recipe - Diet Doctor,"Madame Crunch goes keto. The result? Ham+Cheese+Egg=TASTY. We've just swapped out the bread with cottage cheese and egg pancakes, and the result is an even tastier keto classic. All of the flavor, none of the carbs.",4.79,14,Anne Aobadia
0,Low-Carb Smoked Ham Stuffed Zucchini Boats - Recipe - Diet Doctor,"Ham, herbs, and cheese anchor a low-carb filling that carries zucchini from yum to YOWSA. Familiar, satisfying, and oh-so-delicious. If you like zucchini, we promise this dish will float your boat.",4.85,13,Anne Aobadia
0,Keto Italian Meatballs with Mozzarella Cheese - Diet Doctor,"Tomato sauce, rich and comforting. Mozzarella, fresh and creamy. Meatballs, with just the right touch of onion and basil. It's like spaghetti night, without the carbs. Enjoy every ketolicious bite!",4.91,136,Anne Aobadia
0,Keto Pulled Pork with Roasted Tomato Salad - Recipe - Diet Doctor,"Savory pulled pork with roasted tomatoes and creamy avocado hummus. Put all three on a plate, and you have keto dinner satisfaction, guaranteed.",4.88,8,Anne Aobadia
